product_id,error
13227271,6.029999999999973
13661774,-636.99
12789368,-2.99
13513681,-0.9700000000000002
11720955,72.00999999999999
10636923,-2416.0
13350047,-0.019999999999999907
13280727,-0.019999999999999907
13483684,-0.01999999999999602
13624851,-0.019999999999999907
12273894,1.0300000000000011
13508322,-28.019999999999996
12270212,305.0
11704834,-234.0
12644177,96.03000000000009
12644176,105.0
13422325,-22.019999999999996
11523630,-6.0
12458077,32.01999999999998
12856653,4.0
10848207,-4297.98
12543333,23.979999999999905
10529806,-207.03
13528187,4.019999999999982
13808149,-21.02
12644183,2.019999999999982
12644181,108.02999999999997
11324200,19.00999999999999
10530424,-30.99000000000001
13457504,-3.9799999999999986
13356815,-2.0100000000000002
13630062,-123.98000000000002
11360747,-8.969999999999999
10637007,-483.01000000000005
13808956,-17.97
12644174,23.0
12644175,40.99000000000001
11925874,-2.97
11307161,-3.02
14242239,0.9800000000000004
11334291,-6.020000000000003
13905846,0.009999999999990905
12270196,9.01
12856890,-0.9700000000000002
12402116,-3.97
13763891,-20.02
10529303,0.030000000000001137
10648433,-746.02
11058334,-2078.02
12552275,35.030000000000086
10530473,-1.9800000000000182
12773667,-16.02
12763113,-0.9700000000000002
13764037,-24.03
13827786,-20.02
12640166,-0.019999999999999907
12856630,-10.0
12207679,-2.009999999999991
12882753,6.030000000000001
12706028,-4.0
12706029,-9.02
13554724,-7.980000000000018
10485093,-19.019999999999982
10529304,-466.99
14209505,-5.0
13513624,0.029999999999999805
12856632,-156.98000000000002
11175724,-2.970000000000006
12402114,0.009999999999999787
13323262,-0.019999999999999907
13444446,0.009999999999999787
13188368,-2.9800000000000004
12432285,-0.019999999999999907
13827845,-4.02
13898829,0.40000000000000013
10530422,-738.99
12309352,-1377.0
14195782,-0.9299999999999999
12309349,-62.99000000000001
13946999,0.40000000000000013
12968611,-2.019999999999996
13455517,-1.9699999999999989
12207681,-26.0
12789366,-1.02
12706027,2.9899999999999984
12309343,-755.02
11490827,8.990000000000009
10995909,-13.030000000000001
12309355,-755.0
12309346,-28.980000000000018
11162595,-1916.0300000000002
10797929,-1792.03
12848609,0.9699999999999989
12652728,-0.019999999999999907
12164501,5.030000000000001
12706026,-8.030000000000001
10530997,-1852.99
13107189,4.0
13125612,-8.990000000000009
12388659,-3.02
13518584,-2.969999999999999
13422331,-11.009999999999998
13661767,11.019999999999982
13888792,-1.02
11416400,4.01
13147600,-1.02
12093399,56.0
13513644,-1.0100000000000002
11044034,277.9899999999998
11235788,-79.98000000000002
14007287,0.029999999999999805
12708710,25.980000000000018
11422925,21.03
11260816,-119.97000000000003
14007286,-1.02
12081397,-644.98
13096846,-16.99000000000001
12658366,-176.98000000000002
11118731,22.019999999999982
12302881,1.0
12673802,2.030000000000001
13902184,-1.0
11235794,93.03000000000009
10531012,-5416.02
11267195,101.00999999999999
14217972,-168.9699999999998
13096848,2.980000000000018
13096850,-11.030000000000001
11960808,-1.9800000000000004
13457603,-0.019999999999999907
11267201,102.00999999999999
11243166,19.969999999999914
11160097,-20.00999999999999
10530990,-2174.0
12770762,3.980000000000004
13894737,0.029999999999999805
13632799,0.40000000000000013
13646731,318.9799999999999
12854729,50.030000000000086
12402163,-1.9899999999999984
11185008,-597.0
11160099,19.019999999999996
12309335,-12.030000000000001
10926374,-3.0299999999999727
10529515,-941.01
12712275,-118.97
13256724,77.02999999999997
11994679,1978.98
13951662,-99.00999999999999
10781285,-1.019999999999996
13830742,-300.97999999999956
13830743,-57.029999999999745
13830745,91.99000000000069
11959552,-2.9899999999999984
11094929,-4010.0
10530411,-358.98
14209507,-0.9900000000000002
12364777,-0.02999999999999403
13105720,4.030000000000001
11994667,-3.030000000000001
10777324,0.029999999999999805
12671621,-0.019999999999999574
13116005,-1.0300000000000011
11311256,-4214.03
13947308,-749.6
11372974,-1700.99
10529587,-3877.97
11160113,-3.009999999999991
13528457,-1536.0300000000002
13466685,5.02
13011909,-3.0100000000000002
13111790,10.020000000000003
11994408,-1.0
10530474,-28.99000000000001
11959287,-34.00999999999999
12309350,-20.980000000000018
10957797,-981.01
13837621,-1.0300000000000011
11372980,-3.030000000000001
11542708,195.01
10530635,0.9799999999999969
12513686,-3.030000000000001
13054508,34.03
13337804,3.019999999999996
11346223,-0.019999999999999907
11311341,-1.0100000000000016
13442768,-8.969999999999914
14209017,-0.019999999999999907
10529444,-6235.03
12847553,-0.030000000000001137
11160092,-5669.03
12526646,47.980000000000004
13910097,-0.9900000000000002
13830746,24.970000000000255
13830754,-64.02999999999975
10530115,-1.990000000000009
11722519,-0.019999999999999907
11273303,-3.02
11418721,-4.02
12551968,0.030000000000001137
10784520,26.980000000000004
12041689,-1466.02
13860366,85.99000000000001
10529815,12.990000000000009
12708261,12.029999999999973
10530065,-4.980000000000018
10961195,42.00999999999999
12614871,-1.02
13442769,-18.99000000000001
13661765,-77.98000000000002
13487329,-90.6
12714694,11.0
12762503,-2.97
13112258,-1.9900000000000002
10529340,-2.990000000000002
12536545,-9.0
13554723,-2.030000000000001
10530970,-2997.97
12054230,26.979999999999905
12855654,-9.969999999999999
12773284,-0.009999999999999787
11372981,312.0
11376885,-9.029999999999973
13516536,-4.03000000000003
11761476,0.020000000000003126
13977845,-86.02
11722518,-0.019999999999999907
13054460,-1.0200000000000005
11314026,22.970000000000027
10529742,-3945.99
11311012,9.0
12707174,-5.019999999999982
11147247,-35.01999999999998
12899624,-23.99000000000001
11157541,-515.97
12856648,-30.02
11175189,-29.029999999999973
12714692,32.98000000000002
13830757,-23.0300000000002
13139414,4.0
12226265,30.970000000000027
12722632,-447.0
11414215,1.9900000000000002
13869540,-0.9900000000000091
13791317,3.019999999999982
12191275,-294.01
12796374,-0.010000000000000231
10530995,-1515.02
11985046,-0.00999999999999801
10961186,-9309.0
12293629,-29.980000000000004
12795916,-2.009999999999998
10786590,-3.020000000000003
13172717,-74.97
12789159,-0.019999999999999907
12788789,-3.02
11177708,5.969999999999914
10615611,17.0
10974164,0.9699999999999136
13487309,-152.6
13487347,-484.6
13207991,-4.0
14007739,3.009999999999998
11865616,11.029999999999973
13516017,26.970000000000027
12749512,-2.97
11147246,-515.01
13907194,2.0300000000000296
11653761,-28.969999999999914
12771885,-5.990000000000002
10615613,2.0
12783063,-0.9900000000000002
13157240,-2.02
12488210,-1.02
12691714,172.98000000000002
10784153,3.01
10641856,21.019999999999982
13454661,-94.97
11214994,-203.0
12662077,1.9699999999999989
12364778,1.980000000000004
12331562,-11.009999999999991
12777561,3.0
10530671,13.969999999999999
10848192,31.00999999999999
13174408,92.00999999999999
12918341,-1.02
13664824,-22.02
11067707,7.0
12526645,-0.030000000000001137
13027343,-0.9700000000000002
13163867,-9.02
10529335,10.970000000000027
12536544,-3919.02
13646732,3.030000000000001
12385321,-27.99000000000001
12713304,0.009999999999999787
12872204,-20.980000000000018
12312915,44.97
10530776,-949.03
12789069,5.969999999999999
10848206,-886.01
12771880,-0.030000000000001137
13442763,-50.02999999999997
12564830,-0.019999999999999907
12273886,9.030000000000001
13442784,-4.019999999999996
13998120,45.01999999999998
13827725,-3.02
13828012,-18.009999999999998
13470236,1.009999999999991
11213853,739.0099999999993
13470240,-4.980000000000018
12457916,-254.0
12436439,-151.99
12657949,-0.9699999999999989
13054486,-34.03
11792359,1.990000000000009
10531009,-5866.99
13661761,-3.990000000000009
13467597,-2.02
12749962,0.990000000000002
13425247,-3.99
12698472,-8.010000000000002
13526329,1.9699999999999989
12670327,-33.01999999999998
10531003,-2254.99
12226266,5.009999999999991
13808125,-21.02
12788516,-1.02
10915544,-148.99
11214983,-2533.99
11087108,-9.009999999999991
10530986,-2053.99
12645049,5.989999999999998
12869898,-8.030000000000001
13904565,0.02999999999999403
14228657,-6.009999999999998
12917286,34.01999999999998
10867262,-8.009999999999991
13837610,-23.97
10786586,-22.00999999999999
12761612,-2.02
14202480,0.9899999999999984
11314032,1.009999999999991
13523871,14.970000000000006
12331561,-5.0
13137259,-21.97
13121029,-2.02
12508638,2.030000000000001
12857192,-3.99
11691939,73.97
10530380,10.969999999999999
12854137,37.01999999999998
12519348,-1.0200000000000005
13113483,-3.02
13491915,0.019999999999999574
12716296,-16.019999999999996
11247303,-0.9800000000000182
11691952,242.01999999999998
10530478,-33.99000000000001
11807054,2.009999999999998
13636855,-3.02
11123647,3.980000000000018
12716293,170.0
12692909,-2414.03
11200868,61.98000000000002
12076202,-5.0
12226264,-18.980000000000018
13442846,-17.019999999999982
12932095,-0.010000000000001563
12954968,2.980000000000004
13054466,2.9800000000000004
11542706,-10.0
13442766,-14.009999999999991
12457912,-166.96999999999997
13100551,-1.02
12691909,66.97000000000003
13830760,-353.98
10530999,-1343.0300000000002
12663796,-56.96999999999997
12691716,-0.9700000000000002
12081406,-25.980000000000018
12920664,24.019999999999996
12529026,26.0
11766321,-34.97
12873072,-0.010000000000001563
13794970,4.980000000000018
13905932,-47.0
12706315,-0.03000000000000025
11542707,9.029999999999973
12551969,7.0
13831054,-4.02
13639317,9.0
12484231,-9.019999999999996
11041122,21.970000000000027
13133474,3.0199999999999996
11372977,-707.01
10529662,3.9699999999999136
12309353,-1079.0
10797927,-517.02
13827894,-19.97
13758285,-1.9899999999999984
13964702,1.990000000000009
12517880,2.009999999999991
13209916,-0.030000000000001137
11157542,108.01999999999998
12521559,-10.980000000000018
12459867,0.9799999999999995
13118667,-1.0
11247307,-24.980000000000018
12341731,19.980000000000018
11033335,-2.02
11802979,-20.980000000000018
12968641,3.0
11447029,-0.019999999999999907
13102973,-1.02
11766320,0.0
11802978,-12.990000000000009
11902070,-741.97
11160098,0.01999999999999602
13116820,0.9699999999999989
13866555,-4.970000000000001
12779329,-1.9699999999999989
14006270,0.40000000000000013
10955088,-1.0100000000000002
12712267,-10.979999999999997
12519346,-1.0
11840663,-1.0
12686208,155.01
10529306,-895.02
12564809,-16.98
12309336,-4.019999999999996
13942284,0.40000000000000013
12673753,-1.9700000000000002
12376963,2.01
11265918,0.980000000000004
12968616,-0.9900000000000091
11123654,-12.030000000000001
13110700,-0.019999999999999907
13697005,-0.019999999999999574
12754706,-2.02
12775015,1.9900000000000002
10798886,-121.99000000000001
10830556,-200.97
13794280,-1.9700000000000002
12855662,15.980000000000018
13166684,-1.9800000000000004
12703881,-9.990000000000009
12273891,-1780.01
12341733,37.01999999999998
10575263,5.029999999999973
12657923,3.020000000000003
13901941,93.0
12968614,-0.01999999999999602
11331760,2.019999999999982
13207866,-6.98
12893421,-6.96999999999997
12955949,20.019999999999982
13012046,-2.02
13317069,-2.030000000000001
12771883,-0.030000000000001137
13108881,-1.0200000000000031
11260807,104.02999999999997
12062415,-0.019999999999999907
13810414,-1.02
10530479,-5.980000000000018
13751272,5.009999999999998
13344165,-0.980000000000004
12074891,-236.01
12712273,155.01
11160093,-5.979999999999997
10529591,-10.019999999999996
12459838,-3.02
12459917,-0.020000000000000462
12775550,-2.97
13120891,2.01
12773195,-0.010000000000000231
12767572,4.030000000000001
12857684,-3.02
12006447,-16.00999999999999
12529024,-93.98
10546169,-1.0
11373028,-0.01999999999998181
12968605,7.969999999999999
13758002,-32.03
13468402,-20.0
12464766,-7.0
12783006,-0.9900000000000002
11147234,2.99
11998275,0.9900000000000002
12773443,-2.009999999999998
12449297,-21.00999999999999
12273885,-11.009999999999991
12298346,393.0
12706030,16.99000000000001
13460577,0.9799999999999995
12449296,-4.0
12388730,0.970000000000006
13491839,-1.0200000000000005
13840235,-0.019999999999999907
12657922,2.0
13026613,-7.0
12949459,-2.009999999999998
12364123,0.009999999999990905
12657920,20.019999999999982
12081399,-75.97
10615604,-4.009999999999991
11807025,-3.990000000000009
11338723,26.00999999999999
12657943,-37.0
13470231,-20.00999999999999
12507617,1.0099999999999998
11308928,2.969999999999999
13470239,-1.0199999999999818
10575012,-1.009999999999998
11725417,-5.009999999999998
13837609,-10.969999999999999
13225283,-0.019999999999999907
10982006,-8.979999999999997
12459898,2.030000000000001
12457919,10.019999999999982
12941041,24.970000000000027
12962009,-2.02
12749935,0.9799999999999969
13521223,-52.02
11540389,-2.030000000000001
10915543,-19.03
11323798,8.980000000000018
13956412,-0.019999999999999907
13113805,-27.0
12436438,-1594.97
12657917,21.029999999999973
12918355,-6.009999999999991
11253898,-24.00999999999999
12870363,-2.02
12459860,0.9799999999999995
13116700,-4.970000000000001
13120892,-1.02
13120153,-1.02
12873040,-112.00999999999999
13758001,-22.0
13121037,-1.9700000000000002
11058331,-435.03
12918361,1.9699999999999989
12918365,2.019999999999996
12918405,-2.969999999999999
12435058,-0.019999999999999907
12949466,12.969999999999999
13110697,2.0199999999999996
12168355,1.0099999999999998
12749931,-1.9699999999999989
10530980,-1902.01
14206943,-1.9900000000000002
13733910,1.0
12698471,-4.990000000000002
12893424,-3.990000000000009
12081398,0.01999999999998181
13466964,-2.02
13470225,6.969999999999999
12761567,-2.0300000000000002
13477704,-7.980000000000018
13700316,20.97
12968643,-33.019999999999996
13695732,1.0
13827847,-19.02
13887450,-0.9900000000000002
14193272,-0.010000000000000231
13468410,-16.009999999999998
13740872,-6.02
12698522,0.029999999999999805
11174178,-0.9900000000000002
12706220,-5.990000000000009
10530538,-2.0
13104819,-9.010000000000002
13483005,1.0299999999999998
12719115,-2.0
12968626,-4.980000000000004
13808069,-3.97
13888457,-6.99
13164544,-0.019999999999999907
13664826,-14.98
12928453,-0.019999999999999907
10605622,-8.009999999999991
11429303,1.9900000000000002
12941040,45.00999999999999
13830744,-18.0
13830749,-32.98000000000002
13830759,-44.98000000000002
13122640,-1.9899999999999984
13142611,-1.02
13139417,-1.9700000000000002
12041690,-1911.0
13907114,-3.02
11688945,0.9900000000000002
12657929,-15.019999999999996
11807032,13.029999999999994
12873041,-13.979999999999997
13131551,-3.0
12918356,-3.019999999999996
14194575,5.0
11653753,-1.0299999999999727
13110715,-1.02
11271258,26.980000000000018
12761664,-2.02
12788943,1.0099999999999998
13548274,4.030000000000001
13733765,2.969999999999999
11902071,-1772.02
12386785,2.020000000000003
14253272,-4.980000000000004
11214992,41.969999999999914
11490826,-581.97
13715636,80.01999999999998
12789079,4.98
12689516,12.0
13026614,-2.009999999999998
13803206,-2.009999999999998
12955944,-23.0
13908257,2.019999999999982
14194563,1.0100000000000016
11871478,3.020000000000003
12451087,0.029999999999999805
13901888,-1.0
12459560,3.030000000000001
12750090,-123.97999999999956
13891207,0.40000000000000013
13827741,-0.019999999999999907
13163917,-0.019999999999999907
12657938,-1.0300000000000011
10530993,-1161.98
11429436,-6.019999999999982
10529309,69.0
12309356,-678.0
12490451,-55.00999999999999
12712252,-128.97
12878552,-100.99000000000001
12134861,-2.97
13278720,-30.0
13912054,-0.019999999999999907
12773419,-2.97
12767419,0.02000000000000135
12789160,-1.9900000000000002
12402162,1.0099999999999998
12857218,-4.969999999999999
13115968,-4.02
13111200,1.0299999999999998
12459572,2.030000000000001
12854139,-40.99000000000001
12764535,-0.019999999999999907
13956178,71.02
11094928,4.0
10872823,78.99000000000001
11338771,-2.019999999999996
12715717,-11.0
12657945,-0.9900000000000091
13838938,4.0
13114837,-2.0100000000000002
13412728,-10.02
11983055,-5.0
13964701,3.969999999999999
12509316,1.0199999999999996
13011922,-1.02
12309358,-45.98999999999995
13112303,1.9699999999999989
12226268,228.0
11447801,5.0
12081402,-10199.98
12968642,-4.0
13994631,-3.02
13110609,0.029999999999999805
12751624,-0.019999999999999907
13700887,0.40000000000000013
13838437,-3.0100000000000002
13905045,-2.02
12641340,1.9799999999999995
13107184,-11.979999999999997
13115071,-4.99
13343830,-4.019999999999996
10947712,-27.980000000000018
12081405,-4.980000000000004
13976629,-21.03
13844155,-7.969999999999999
13417546,16.0
13710882,-487.01
12298274,-201.0
11332922,1.0
12869897,-3.019999999999996
12718446,11.030000000000001
13438711,2.030000000000001
12458069,-9.970000000000027
13126036,1.0100000000000016
11933146,-3.009999999999991
12774337,-3.0100000000000002
12775545,2.0199999999999996
13116716,-3.02
12899616,-9.019999999999982
12459545,-5.969999999999999
11998232,0.9699999999999989
12698479,-22.0
13467589,0.0
13827708,-2.99
12298876,-0.019999999999999907
13837608,-5.990000000000009
12060726,-4.970000000000001
12309339,-323.02
13648902,-0.9700000000000002
13585778,2.0
12762988,-9.009999999999991
12766888,-1.02
13118684,1.0300000000000011
13126236,-1.9700000000000002
12056853,-0.019999999999999907
13118113,1.9800000000000004
12270202,31.00999999999999
12386784,0.9899999999999984
13803207,0.9800000000000004
12771892,-0.980000000000004
10889153,-1022.97
12949472,-16.00999999999999
13116796,-0.030000000000001137
13467590,0.0
12788971,-2.02
14208916,0.009999999999999787
12797201,-1.0
10772466,-2.0
13866290,-1.02
12436515,-1.9699999999999989
12869896,-2.969999999999999
11046299,-1.0
12795915,16.979999999999997
13723231,-3.970000000000006
10530476,15.019999999999982
13116588,-1.02
12719493,-1.02
14024151,-3.02
14022821,0.029999999999999805
13172929,-0.9800000000000004
12459558,0.9699999999999989
11091292,6.030000000000001
13256723,-7.0
13899201,0.029999999999999805
12488219,-6.0
10637017,7.030000000000001
12439360,-4.990000000000002
12657941,-4.019999999999996
13251228,4.0
12955900,-3.030000000000001
10575250,-300.98
12367172,-5.990000000000002
12917287,-19.990000000000002
13830748,-113.01000000000022
13113608,-4.0
12436441,-43.03
10798921,-44.980000000000004
11704828,6.009999999999998
13803200,-3.97
12690996,0.40000000000000013
11182211,2.0
11653760,2.990000000000009
11998229,-42.989999999999995
13764046,-8.99
11833686,-3.99
13054458,-6.030000000000001
12614047,-1.009999999999991
12946610,-5.990000000000009
12917073,-7.990000000000009
13197399,-18.980000000000004
13197398,1.9899999999999984
10530733,15.009999999999991
12187508,17.99000000000001
13113713,-1.02
13111182,0.009999999999999787
12459897,8.969999999999999
12645047,4.009999999999998
13129822,-1.02
13905845,-4.990000000000009
13869238,-484.03
11279953,8.009999999999991
12712785,-32.97
13483677,-1.990000000000009
13320049,108.03
12641780,4.0
12790023,-4.02
13905453,1.0299999999999998
10947714,4.009999999999991
13098665,-0.9900000000000002
13470229,11.029999999999994
12657937,-0.02999999999999403
12657919,-0.019999999999999574
11334295,-4.009999999999991
12191454,8.009999999999998
13710676,-2.02
14208864,-0.019999999999999907
10530926,-105.03
12519364,-1.0
12763224,1.0299999999999998
13760908,1.9899999999999998
10797932,-38.98999999999995
12310002,-4.0
13803198,-0.030000000000001137
13634283,0.029999999999999805
12754999,-0.019999999999999907
11384797,0.40000000000000013
12749987,-2.02
13830764,-100.99000000000001
13442762,-2.990000000000009
12856282,0.02000000000000135
13309515,5.970000000000006
13468211,-3.02
13442770,-0.01999999999999602
12367168,-11.969999999999999
13830765,-137.98999999999978
13110603,-1.02
13905052,-1.02
13356813,0.9699999999999989
13096851,21.0
12234388,-0.9699999999999989
13149428,-0.019999999999999907
13894872,0.9799999999999995
13882302,0.029999999999999805
11338683,-304.02
13761046,-1.0300000000000011
11576921,-8.6
12957082,12.030000000000001
10615612,6.009999999999991
10529308,-312.99
13113714,-0.9700000000000002
12367177,-7.0
12367169,-25.97
13830750,-226.0300000000002
12275919,-0.019999999999999907
12645048,4.01
12689728,0.010000000000001563
13734229,-1.02
13794147,0.40000000000000013
11807038,-4.0
13882909,-1.990000000000002
13102122,-3.97
13115050,-1.0200000000000005
12914768,-0.019999999999999907
13752981,-12.6
13526330,1.0300000000000011
13122351,-1.02
12459559,-0.9800000000000004
12459616,-1.02
13999408,-1.0100000000000002
12459547,-4.979999999999999
10530121,0.030000000000001137
13470228,-43.0
14052252,11.019999999999982
10530930,-6.990000000000009
13323761,-0.019999999999999907
12440977,1.0299999999999998
11746897,-0.9900000000000002
12542302,-2.02
11520967,-18.99000000000001
13663193,-3.0100000000000002
12946609,-1.009999999999991
10773026,-1.9700000000000002
12386783,9.0
10889155,-16493.01
12706219,-3.019999999999982
11807055,2.990000000000002
13337797,-1.0199999999999996
13937582,0.009999999999999787
13763172,-0.9700000000000002
13831377,0.40000000000000013
13174392,7.0
12191487,-2.969999999999999
12402101,-4.02
13998119,31.0
13043418,-3.0
12773193,-0.9700000000000002
13096847,-10.029999999999973
10782356,0.980000000000004
10995906,2.969999999999999
12932125,33.97000000000003
10961187,-533.9799999999999
12712236,-72.98
12789068,1.0299999999999998
13011923,-1.0
11182210,-27.00999999999999
11653756,0.01999999999999602
12789376,-1.0099999999999998
13112240,0.029999999999999805
13115070,-0.9699999999999989
12752587,-6.0
12767204,-2.0100000000000002
12660042,-38.02999999999997
13837622,-4.969999999999999
13761056,-3.99
12790070,-1.9700000000000002
11985043,1.0300000000000011
13107202,4.980000000000004
12774728,-0.019999999999999907
13174382,-5.980000000000004
12070099,-12.0
13695634,2.969999999999999
10574913,-1.009999999999991
13467614,-4.020000000000003
11798694,12.98
12765089,-0.019999999999999907
12060722,-30.0
10530967,-840.02
13163865,-36.01999999999998
13343831,-3.0
13197400,1.0100000000000016
13754133,-1.0
12773203,-4.02
13120155,-1.02
12698406,-2.02
13110730,-0.9700000000000002
12658342,1.0099999999999998
12763402,4.0
12763421,0.029999999999999805
13102029,1.0299999999999998
12970422,0.0
13414658,-60.01
12771042,79.99000000000001
12657912,-1.9800000000000004
12457915,-75.00999999999999
14193273,-7.0200000000000005
12918367,-0.00999999999999801
13830747,-78.01000000000022
13442764,-8.0
10575262,-9.030000000000001
12361485,1.9700000000000273
12521560,13.0
11696699,1.9900000000000002
12899352,-2.97
11160116,-52.02
12309334,-11.020000000000003
13947305,-41.6
13661762,-140.99
11372975,-1591.0
11307170,-2.97
13526331,3.0199999999999996
12955936,8.030000000000001
13908261,21.0
13897486,-0.019999999999999907
12690756,-4.020000000000003
10637006,-829.99
10529942,-8.980000000000018
10363611,-0.019999999999999907
10648434,-15.990000000000009
10988828,2.0
13470233,0.9700000000000273
12273887,-121.98000000000002
11373024,6.019999999999982
13904985,0.40000000000000013
12509513,375.02
11211262,-0.9800000000000182
10530125,-40.00999999999999
12762989,15.990000000000009
12488202,-12.99
12168452,4.969999999999999
12660041,469.0
12955942,1359.0
10529300,-1.990000000000009
11638505,-0.019999999999999907
12309347,-136.01
11985044,-0.030000000000001137
10530172,-8.02
13793009,-3.02
13861036,-0.019999999999999907
12775333,-2.02
13763942,-19.02
13115977,-2.02
13114401,-0.019999999999999907
13111809,2.969999999999999
11750727,-3.0199999999999996
12207678,-10.009999999999991
10773553,-0.019999999999999907
10485165,-377.03
10529427,64.97
12564564,-0.019999999999999907
11094379,-6.970000000000001
10827596,1.9699999999999989
13661772,89.97000000000003
13661773,-839.97
12932511,0.029999999999999805
13011915,-3.0100000000000002
12740416,19.03
12873591,-1.02
13964700,6.0
12309368,-2.020000000000003
12360402,39.0
12775183,-15.969999999999999
11091294,6.009999999999991
13994647,0.030000000000001137
13648870,-4.02
13996158,0.029999999999999805
13111608,-26.019999999999996
13012031,-3.99
13419221,0.020000000000003126
11884263,5.030000000000001
13324947,-20.970000000000006
13108883,-2.0300000000000002
10530974,-1583.02
12202739,-790.98
13258078,-0.019999999999999907
12705968,4.030000000000001
13110649,-0.019999999999999907
13628154,1.9900000000000002
12439359,3.0
12341736,-601.02
13153946,-1.9700000000000002
11118356,-12.009999999999991
11433040,1.9799999999999969
12448605,4.990000000000009
12645044,-1.0100000000000002
13763121,-20.01
13649960,-0.019999999999999907
13523870,-0.019999999999999907
13011849,-3.02
12439373,-0.9700000000000002
13763805,-10.02
10615603,-12.030000000000001
12788513,-1.02
11058460,1.009999999999991
10530137,-211.01999999999998
13116620,1.0300000000000011
13293268,-1.0200000000000005
12899608,-2000.01
12698487,-22.97
12698503,-3.0100000000000002
13149388,-0.019999999999999907
11338692,33.98
13516535,2.990000000000009
13810501,10.019999999999996
13026563,197.01
12883373,13.970000000000027
11436197,-4.99
13467613,-3.030000000000001
12962117,-1.02
12748398,-36.99000000000001
12918363,18.97
12376931,-19.019999999999982
12853792,-3.02
13121440,-0.019999999999999907
13791315,-5.980000000000018
12698392,-2.9899999999999984
13846377,2.030000000000001
13124699,40.97
11033332,-0.020000000000000462
10974165,-432.03
12641384,3.9799999999999995
10530372,-16.0
13115051,-5.010000000000002
13633517,-1.9699999999999989
13794971,21.019999999999982
12949456,-426.0
13108760,-1.9700000000000002
13149487,3.0100000000000016
13838444,-3.99
13905185,-0.010000000000000231
13905220,-6.01
13113607,-5.990000000000002
13496287,-0.019999999999999907
13125995,-0.9899999999999984
11933145,-14.0
11998274,2.01
12882746,2.979999999999997
10530782,17.990000000000002
11584298,12.030000000000001
13466974,-1.9900000000000002
13905049,-1.0
11833690,-89.99000000000001
12640546,2.0100000000000016
13554725,2.030000000000001
12854136,-35.01999999999998
12191460,-1.9699999999999989
11394276,-1.9800000000000182
13191830,-1.02
11311255,-2910.98
10782206,1.0300000000000011
12644957,-0.9699999999999989
12856424,-0.009999999999999787
13442782,48.02999999999997
13830761,-44.99000000000001
11653755,-4.0
13470237,-4.990000000000009
12520704,1.9899999999999984
12920663,1.9699999999999989
12771886,4.969999999999999
12763248,-1.0300000000000011
12644180,26.010000000000048
11311013,-1477.98
12782131,2.969999999999999
11807049,-8.0
11030047,-307.02
12302852,-0.030000000000001137
13196805,-1.02
12395453,-22.019999999999982
10848208,-1638.98
13324948,18.03
11423133,-1.02
13675591,-6.969999999999999
13904380,-1.970000000000006
13192113,-0.019999999999999907
11194082,14.009999999999991
11933183,-1.02
12258498,-0.019999999999999907
12939894,-1.02
11807046,-2.969999999999999
12853610,-4.009999999999991
12067983,0.980000000000004
12509240,6.009999999999998
12520871,-1.9700000000000002
12753265,0.009999999999999787
12773387,1.0200000000000014
13460638,-1.02
13764036,-9.01
12542300,-1.02
12749933,1.0300000000000011
13628156,-0.9700000000000002
