product_id,expected_sales
13873425,0.2
13861011,0.2
14190799,0.14
10530475,0.43
13623653,0.2
12715002,0.2
13493068,0.2
13881065,0.2
13449968,0.14
13554494,0.0
13162158,0.57
12767795,0.29
12708277,0.0
12093391,0.0
11693562,0.14
12961411,4.71
11479809,0.0
11426447,0.0
12642369,0.0
13863300,0.0
11241300,0.0
13011317,0.0
12644718,0.0
12939652,0.0
12319444,0.0
12708278,0.0
13837628,0.0
11918656,1.57
12904552,0.29
12717737,21.0
13321921,0.0
13710021,0.14
13366149,0.0
13209427,0.0
12795898,0.0
13840014,0.0
12668290,0.0
12767501,0.0
12642754,0.2
12651345,0.0
13501049,0.2
12267710,0.0
13798676,0.0
13805447,0.0
12018570,0.14
13860942,0.0
13496188,0.0
12762325,0.14
13700411,0.14
13893823,0.2
13875792,0.0
13839227,0.0
13643732,0.14
11705138,0.43
13638640,0.14
12767413,0.14
13117049,0.14
14237801,0.14
11752366,0.0
13940459,0.0
13512265,0.14
11996347,0.0
13708845,0.2
12430295,0.0
13881226,0.2
13496225,0.14
13632860,0.0
13829164,0.14
13944065,0.2
13836568,0.2
13217534,0.14
12748384,0.2
13888854,0.2
13998031,0.2
13874670,0.14
13124471,0.14
13531908,0.0
13911375,0.2
12641275,0.0
13708940,0.2
13828000,0.14
11867024,0.0
13322551,0.0
13829013,0.14
11699923,0.0
10307540,0.0
12530183,0.14
13113071,0.29
11309653,0.0
13902541,0.0
13914297,0.0
13883818,0.2
11711571,0.0
12293312,0.0
13901297,0.2
12533129,0.0
13134032,0.29
13867254,0.2
13903466,0.2
13940227,0.2
13940229,0.2
12673214,0.0
13762420,0.0
13310909,0.29
11564447,0.0
12672849,0.0
13490582,0.0
13101846,0.0
13142199,0.43
12667096,0.0
13867364,0.2
10785413,0.0
11428011,0.0
13905954,0.2
13901706,0.2
12193893,0.0
12922301,0.2
11268856,0.0
13349485,0.0
12490055,0.0
13134059,0.0
13311037,0.0
12613179,0.14
13326189,0.14
13441674,0.0
11975852,0.0
13320057,0.0
13528755,0.0
11294120,0.0
13524959,0.14
11309670,0.0
12080393,0.0
12430124,0.0
12763088,0.0
11813532,0.0
13053523,0.14
12850536,0.0
12642267,0.0
12488228,0.0
11029672,0.0
13887444,0.43
13150016,0.0
14212815,0.14
13844430,0.2
11703075,0.0
13844428,0.2
13457625,0.2
11571520,0.0
12714767,0.0
13948699,0.2
11925885,0.0
12754573,40.0
12713082,0.14
12566734,15.71
12717201,0.0
13734053,0.0
12708326,0.0
12545027,0.0
13275005,0.0
13882227,0.2
11393476,0.0
13036303,0.14
12698205,0.2
13557013,0.2
11666119,0.0
12269911,0.0
11708586,0.0
12526660,0.0
13992243,0.0
13412951,0.0
13162461,0.14
13926551,0.14
13299735,0.0
13299665,0.0
12954319,0.0
13863877,0.0
14207615,0.29
12908326,0.0
12795069,0.0
13051952,0.0
13309779,0.0
13117300,0.14
12450275,0.14
13667358,0.0
12211895,0.2
13887966,0.2
12761826,0.0
13184976,0.0
13139909,0.0
13650111,0.14
12741685,0.0
11293519,0.14
12705592,0.0
13872893,0.2
13182410,0.0
13894902,0.0
12514198,0.0
13467455,0.14
11324406,0.0
13922596,0.2
12719619,0.2
11295240,0.2
12929557,0.2
13899622,0.2
13996087,0.2
12646123,0.2
13715134,0.14
13733859,0.0
11521963,0.2
13838120,0.14
14009985,0.14
13553612,0.2
12879044,0.2
13142705,0.29
13510022,0.2
13811218,0.2
13286759,0.14
13775672,0.14
12507563,0.2
13211108,0.14
13650743,0.2
13940070,0.2
13864834,0.2
11822840,0.0
13524492,0.0
13219249,0.0
12722529,0.0
12871837,0.14
13885624,0.14
11210612,0.0
12193992,0.0
11847873,0.0
12900970,0.0
13648784,0.14
13801879,0.14
13798793,0.0
13467643,0.0
12518010,0.14
13208953,0.14
13139117,0.14
11469311,0.0
12566263,0.283
13304508,0.0
11559130,0.0
12694579,0.0
12719496,0.0
12872505,0.14
13117205,0.14
13831774,0.2
13231049,0.14
13734155,0.2
13221089,0.0
13812853,0.14
13466264,0.2
12040131,0.14
13859800,0.2
10362507,0.0
12849041,0.0
11210338,0.14
12182954,0.14
13512544,0.14
13972778,0.2
14002152,0.2
12738063,0.14
13319808,0.0
13512244,0.0
13082602,0.0
13043647,0.14
13903458,0.14
11812479,0.14
13844434,0.14
12715754,0.0
13838099,0.43
12239745,0.14
11477935,0.14
13503861,0.0
11872645,0.0
12243591,0.0
12640333,0.0
13503233,0.0
14219737,0.0
14219736,0.0
14219738,0.0
12777180,0.14
13710625,0.0
14219739,0.0
14219747,0.0
14219740,0.0
12847842,0.14
13098318,0.0
13894438,0.71
14214890,0.43
12287719,0.14
13365579,0.0
10375002,0.2
12281539,0.0
13273944,0.0
10892621,0.0
12509306,0.14
12949206,0.29
12608725,0.0
13154291,0.0
13513427,0.0
12093381,0.0
11559446,0.0
12580264,0.14
13510017,0.2
13327403,0.0
12545058,0.0
13940076,0.2
13846090,0.14
13940211,0.2
12455615,0.14
11511570,0.0
12968904,0.0
12540834,0.0
12899262,0.14
11380998,0.0
13322939,0.0
13140213,0.29
10831177,0.0
13207581,0.0
12955182,2.29
13798573,0.0
13121106,0.14
13034607,0.0
13906442,0.14
11932694,0.0
13118620,0.14
12408220,0.0
13907024,0.2
12466733,0.0
10306398,0.0
12202883,0.0
11465246,1.71
13455605,0.0
13150128,0.14
12020605,0.0
13623545,0.14
13276554,0.0
11274773,0.0
13304248,0.14
13120950,0.14
13715208,0.71
14193271,0.29
12849369,0.0
12716381,0.0
13276225,0.0
13831580,0.14
13164407,0.0
13310788,0.0
13875727,0.0
13142195,0.29
12002872,0.57
13841305,0.2
13324371,0.0
13320961,0.0
13985490,0.2
13522675,0.0
13955082,0.2
10557052,0.0
13308253,0.0
13656652,0.43
13445629,0.0
12031646,0.0
12763763,0.0
12801660,0.0
10296479,0.2
12432726,0.0
13737046,0.0
13503329,0.0
13184422,0.14
12667231,0.2
12913596,0.2
12759486,0.29
12664194,0.14
13164872,0.0
13141372,0.0
12773801,0.0
13184511,0.0
12671999,0.0
13100861,0.0
13521881,0.0
12045788,0.0
12763863,2.57
13114521,0.14
12488135,0.14
13211154,0.29
11840223,0.0
13446804,0.29
13839620,0.2
13890618,0.14
13946549,0.2
13828468,0.14
12207700,0.0
13142726,0.14
13734871,0.2
11883210,0.0
12789016,0.29
12221773,0.0
12868724,0.0
12683855,0.0
13172602,0.0
13972724,14.29
11422094,0.0
13805425,0.0
10554790,0.0
13939029,0.14
12355515,0.14
12969811,0.14
13858033,0.0
13450031,0.2
11583180,0.2
13844974,0.0
13844973,0.0
13844975,0.0
13844976,0.0
12230220,0.2
13697851,0.14
13906673,0.2
13991776,0.2
13298364,0.2
13812924,0.2
13140189,0.29
13110586,0.14
10555246,0.0
12664681,0.14
13832714,0.14
13827736,0.14
13117235,0.14
13832177,0.14
13890585,0.14
11353529,0.0
12643373,0.14
13101979,0.0
13111142,0.14
13457697,0.14
13170113,0.14
12733959,0.0
13883442,0.86
13368062,0.2
13141213,0.14
13937910,0.2
13511047,0.2
13977876,0.2
13185129,0.0
12713314,0.0
12138292,0.0
13834662,0.2
13838134,0.71
13994736,0.2
13946578,0.2
12925020,0.2
12188352,0.0
13327180,0.0
11857156,0.0
12873174,0.0
12067933,0.0
11576737,0.0
12793207,0.0
12914727,0.0
12670246,0.0
12719076,0.14
12720489,0.0
11077849,0.0
12693522,0.14
12644620,0.29
12594447,0.0
13276566,0.0
13814852,0.14
12476189,0.14
12645017,0.0
12886058,0.14
13663633,0.2
12848183,0.14
13695289,0.2
13309655,0.0
14006034,0.2
13751376,0.2
13649106,0.2
11847616,0.14
12787812,0.0
12553167,0.0
13210061,0.14
10799870,0.2
13941404,0.14
13213232,0.2
13714674,0.0
13029045,0.0
11407535,0.0
13111507,0.14
13510683,0.14
14197664,0.14
12763907,0.14
13092209,0.29
12026247,0.0
13758884,0.29
10642123,0.2
11522385,0.0
12613140,0.14
13144469,0.14
11381921,0.2
13100081,0.14
13943037,0.2
13694654,0.2
13940081,0.2
13313563,0.0
13120883,0.0
11471837,0.0
13921818,0.2
13971107,0.2
11091838,0.0
12013390,0.0
11865055,0.0
13658297,0.2
13940160,0.2
13174990,0.0
13176239,0.0
13939980,0.2
13222174,0.14
13190893,0.14
13864609,0.2
13183892,0.2
11141518,0.14
12694663,0.0
11405773,0.0
12505950,0.0
11352858,0.14
11471035,1.43
12703835,0.0
13698157,0.0
12023975,0.0
13950821,0.0
13116533,0.0
11370005,0.0
13623524,0.2
13623358,0.2
12779182,0.0
13694980,0.2
12744687,0.0
13726968,0.2
12697964,0.0
13883696,0.2
13839473,0.0
13883819,0.2
13940077,0.2
12945313,0.0
13888817,0.2
11699922,0.0
12007075,0.0
13889965,0.0
11577282,0.0
13026066,0.0
13460276,0.0
13218227,0.2
13142552,0.0
13713979,0.0
12234377,0.0
11344002,0.0
12021445,0.0
12778226,0.14
12668768,0.14
12698503,0.57
13506324,0.2
13748897,0.2
14000847,0.2
13449225,0.14
13446988,0.2
13482503,0.2
12788558,0.14
13455436,0.2
13886572,0.2
13927348,0.2
13991969,0.14
12904348,0.14
12868939,0.2
13760556,0.14
13033716,0.2
12590498,4.86
13511702,0.0
13939493,0.14
12773772,0.29
12761611,0.14
12922253,0.14
11390557,0.0
12765058,0.14
12663802,22.29
11834247,0.0
12694860,0.0
13830622,0.14
12357590,0.29
13447429,0.0
13304538,0.0
13166408,0.0
13030288,0.14
13148198,0.0
12639898,0.43
13488113,0.0
12275900,0.0
13036305,0.0
12715801,0.0
12689675,0.14
13220269,1.14
11314040,0.0
12767678,0.14
12673587,0.43
13628376,0.2
12514390,0.0
14214605,0.0
14213894,0.0
13487306,0.2
13498057,0.14
13713534,0.14
13508491,0.2
12848113,0.14
12217073,0.14
13286577,0.14
11998268,4.0
14001073,0.2
12848792,0.0
12660042,37.71
12372769,0.14
13126141,0.43
13165888,0.57
13277501,0.0
13105776,0.0
13033754,0.0
13733629,0.0
13211612,0.2
12529767,0.0
11387380,0.0
13752994,0.0
13219816,0.0
13142969,0.14
11573394,0.0
13906993,0.2
11587175,0.0
13880667,0.2
13698141,0.0
13711254,0.0
13510020,0.2
12299500,0.0
12783084,0.43
12929580,0.14
12542296,0.0
11433776,4.0
13466976,0.43
12774669,0.14
13763776,0.14
10556715,0.14
13506632,0.0
10621859,0.0
13937594,0.14
14201878,0.0
12651698,0.0
13122649,0.14
13280551,0.0
10366010,0.57
13313307,0.0
11372991,0.43
12693284,0.0
11667109,0.0
11982741,0.0
11707610,0.0
12560290,0.0
12764887,0.14
12561409,0.0
12947025,0.14
13460161,0.0
13367026,0.0
13511961,0.0
13188820,0.0
13033297,0.0
13118146,0.14
12660412,0.2
13949698,0.2
12218810,0.2
14007119,0.2
13864219,0.2
13207584,0.2
13628251,0.0
13495356,0.14
12847314,0.14
10985287,0.0
13164055,0.14
11159727,0.43
13713962,0.14
13926116,0.14
13972373,0.14
13891252,0.14
13906371,0.14
13186484,0.0
13939805,0.14
13221885,0.2
13511614,0.0
13657519,0.2
13511122,0.0
13553082,0.0
12694553,0.0
12461935,0.0
12923941,0.2
12709515,0.0
12900414,0.43
11645122,0.0
13149706,0.0
12490580,0.0
13675020,0.0
13165897,0.0
12612183,0.2
13887743,0.2
12484240,0.57
13939739,0.2
13940065,0.2
12490601,0.0
12876137,0.0
13166544,0.0
13636354,0.14
13343910,0.0
13117901,0.0
12847175,0.14
12789885,0.0
13710686,0.14
11272215,0.14
13185271,0.0
11847950,0.0
12521347,0.14
13745347,0.2
13327873,0.2
12369271,0.14
12738730,0.0
12194087,0.0
13232273,0.0
12906656,0.14
12907887,0.0
13882245,0.2
13506394,0.2
11604263,0.0
13154987,0.0
13887374,0.29
12579245,0.0
13949629,0.2
13490709,0.2
12125663,0.0
11690885,0.0
13222436,0.0
13600879,0.0
13321958,0.0
13902655,0.0
13304544,0.0
12275922,0.0
11470928,0.0
12683714,0.14
12773500,2.29
13460507,0.43
13734533,0.2
13134074,0.14
11464835,0.2
13985496,0.2
12360408,1.57
12747183,0.14
10772081,0.2
13751452,0.29
13813525,0.2
13894415,0.14
13793814,0.14
12432855,0.14
10843763,0.2
12883208,0.14
13882011,0.14
12079156,0.14
12668291,0.14
13102670,0.14
13130141,0.2
14186555,0.14
13102784,0.14
13183906,0.2
13890076,0.2
12796354,0.0
13735652,0.14
13828711,0.29
10852301,0.0
12754649,0.14
13510900,0.0
13337266,0.2
12962004,0.14
14229178,0.29
13808990,0.14
12847376,0.14
14006225,0.29
13548712,0.2
12854965,0.0
13154518,0.0
12005083,0.0
12774950,0.14
12669861,0.14
13109192,0.14
11272289,0.29
12767777,0.14
13149934,0.0
12744108,0.14
13122622,0.29
12505954,0.14
13499799,0.0
12649234,0.0
12941209,0.14
13222323,0.14
12923717,0.14
13100568,0.0
13148607,0.29
12596322,0.14
12752150,0.0
13811221,0.2
13122802,0.14
13943879,0.2
13544519,0.14
13503408,0.0
13994876,0.2
11658137,0.14
12275970,0.14
13128400,0.2
13157930,0.0
12505037,0.1
13972792,0.2
13302332,0.2
13994845,0.2
13861271,0.2
13661157,0.0
13900298,0.2
13858517,0.2
12789870,0.0
12960921,0.0
10998391,0.0
12926892,0.2
13434462,0.14
13881540,0.2
12033330,0.0
12749866,0.29
13108890,0.29
12608805,0.2
13439254,0.2
11246527,0.2
13745336,0.2
13828925,0.2
12711441,0.0
13149731,0.2
13834610,0.2
12434648,0.2
12461619,0.0
13815449,0.2
12748247,0.2
13874788,0.2
13866332,0.2
10970381,0.43
12465283,0.0
12510291,0.29
12737198,0.0
12541343,0.14
13450000,0.0
13952688,0.14
13111452,0.14
12873474,2.86
13113478,0.14
12137739,0.29
11241992,0.43
13199890,0.14
13522663,0.2
13862382,0.2
13544415,0.2
10915625,0.2
12775581,0.0
13137298,0.0
13863959,0.2
13113400,0.43
12461934,0.14
11417890,0.14
12608701,0.14
12920745,2.29
13109247,0.14
13126212,0.14
13110689,0.14
12971068,0.0
13645175,0.0
12953404,0.0
13460547,0.14
13507045,0.14
11540205,0.0
13456463,0.0
13909137,0.2
14215112,0.0
13928763,0.0
14213800,0.0
14214177,0.0
12966478,0.0
12091188,0.0
12924833,0.0
13151509,0.0
14015503,0.0
14016231,0.0
14016230,0.0
14016229,0.0
14016237,0.0
14016407,0.0
14015500,0.0
14015501,0.0
14015502,0.0
14016236,0.0
14016408,0.0
14016406,0.0
14016235,0.0
14016234,0.0
13663662,0.2
13506395,0.0
13907214,0.0
12090721,0.2
13891782,0.2
13735315,0.2
12561838,0.0
13884062,0.2
12640358,0.0
10935645,0.14
13109449,0.0
12553256,0.2
12360312,0.29
12694814,0.0
13118127,2.29
12640303,0.14
13186279,0.0
13418718,0.0
11592516,0.0
11387241,0.0
12763457,0.0
13276675,0.0
12773003,0.0
12504699,0.0
13275121,0.0
13914485,0.2
13914487,0.2
13763794,0.14
11032597,0.14
13274424,0.0
13555678,0.0
13509580,0.0
12540778,0.0
11976083,0.0
12309362,0.0
12672885,0.0
13100626,0.0
12857602,0.0
12924010,0.0
13511059,0.0
13182364,0.14
13302303,0.0
11529978,0.14
13297878,0.0
11144721,2.86
12857905,1.14
11095452,0.2
13546702,0.2
13875203,0.2
13815443,0.2
13905361,0.2
13511695,0.0
11737283,0.0
13531565,14.29
13459571,0.0
12033421,0.0
13148682,0.0
12579249,0.0
11261961,0.14
12784503,0.14
11800728,0.14
13721924,0.2
13113542,0.14
13203792,0.14
13173075,0.0
13899797,0.2
13186614,0.2
13935964,0.2
12457244,0.2
13227662,0.0
13874032,0.2
13663587,0.2
13528076,0.2
12304159,0.0
11855147,0.0
13530048,0.0
13442145,0.2
13112499,0.14
10366911,0.14
13324418,0.29
12741387,0.0
12956404,0.0
12667190,0.0
13476259,0.0
13010973,0.0
12642031,0.0
13909071,0.14
12542298,0.14
13513605,0.29
12690543,0.14
13122712,0.14
12788886,0.14
11481751,0.14
11309716,0.0
13638733,0.14
13214007,0.14
12536755,0.0
12698733,0.0
12763073,0.29
13863250,0.0
12717525,0.0
13629720,0.0
11801223,0.71
12702584,0.0
11030968,0.0
12712331,0.14
12056263,0.14
13695173,0.0
13161983,0.14
13509978,0.0
13164217,0.14
13657663,0.0
13183338,0.0
13885436,0.2
12650956,0.0
12668806,0.0
13543258,0.2
13870242,0.2
13947139,0.2
13886520,0.14
13216770,0.14
13939356,0.2
11526470,0.0
13628357,0.14
13105438,0.0
13662144,0.0
13893749,0.14
13423017,0.29
11831130,0.0
13121378,0.14
13871691,0.14
14220544,0.14
12696149,0.0
13759922,0.0
12011169,0.0
13506228,0.2
12029375,0.0
12062111,0.0
12597275,0.0
12595904,0.0
12892851,0.0
12968421,0.0
12271856,0.0
12691552,0.0
12442512,0.0
13735729,0.0
12540713,0.0
13554764,0.0
13206653,0.14
12848537,0.29
11897311,0.0
11747055,0.57
10407702,0.14
13542138,0.0
13175331,0.0
11559472,0.0
